sensor1_x,sensor1_y,sensor2_x,sensor2_y
116.74013513800192,212.52927507784145,297.7692771154131,399.09439359512294
113.87285870908585,159.98916291876202,282.06227731840977,392.90373321980246
96.64005392277653,179.80844446161586,312.4161394235566,372.9829905010717
84.29313791842172,210.63674605815388,289.79052943463495,368.5094309322797
96.47136292027662,187.52568712904977,295.41349937802835,401.5853962656343
84.76921445032828,201.93669203516268,282.1764734760491,387.5794719856451
94.84895634796986,206.42840708066893,299.4878083062537,370.06895796558035
122.03465121022256,211.56371455333885,301.29597627793436,408.7834767765526
111.80297360926434,195.3940462571218,286.7166277969585,412.73480913893866
82.0807555027675,196.695596195938,332.0476292204275,406.6371581847627
133.6176759174951,217.084767693885,295.67214980074044,374.9529903413444
98.19649471851683,228.44472404817776,323.7688899313546,400.34755792993536
98.01930573901892,205.2592721034456,311.21219547401273,421.2103495101941
124.38938421954066,179.12924772334193,293.3141121628023,392.7531870687733
104.78772813999436,209.16841589274466,287.3692338184155,409.3184476610438
97.153545690618,216.44333364675248,308.65189815089326,418.82025632191403
101.87389630602718,206.49972760936782,302.96256939920295,397.46460019020134
102.02066535660677,182.64950163958088,283.861810600634,390.32029410123243
97.98115563021936,172.20923738250846,282.30333642342555,388.5155795985843
81.48055206015759,211.39496922662642,312.68694662895535,423.72371369242825
106.84047444671023,192.78144381634547,306.3829358281944,412.93736825488196
132.18017795428645,171.67694259551027,326.6173572149304,407.8508061729892
112.66363206249,217.5707614534864,314.3660286159673,395.6683703785559
101.76945163615056,199.88799115582316,310.32531303520517,402.5392487970911
107.88350779873383,210.3067917933392,301.3362618848519,399.006926458341
120.8501453471562,197.08748177895015,299.1559231518266,416.82176290206576
75.16249936297636,191.361599125744,278.5133099508987,397.7068720656316
91.53914705730094,181.20781639533834,304.66440789890214,408.1168356137895
97.55610420820817,201.1664729785923,308.9098099410277,415.7529602291778
95.23907095281953,190.793121077785,295.0740620174699,406.30857866881576
80.1887921332914,189.41992237918305,278.5700783042845,365.28109467975867
88.53536798064609,187.72420705677135,309.09551614734926,413.0049475700966
88.65691652461372,176.52293335732801,313.476009662836,386.72196433104955
107.60693966768648,178.9402449330234,296.8794319629784,387.8905465903668
110.37134008432682,213.13355053188045,313.0886478489375,394.1427350658433
113.59281094467418,180.3463229119919,315.9968173411216,395.59068861927705
62.626909983729746,165.4747060782994,312.78947226686245,439.284687476445
134.01978758670595,191.75565403402427,314.35177464106664,393.4963598076567
124.50299097005788,200.56373560868172,304.0758055943587,392.2079342950612
93.34472615470348,201.3070613114481,297.73253255856764,430.23325614808556
86.43507369074177,202.58945317098033,291.2772198444658,396.51893055126436
92.66007031454804,248.81532251219423,306.72743173285005,387.80955477579704
89.04905276144825,184.02003680172876,312.3475743730147,392.2820909597064
86.32853357717254,216.77494112670172,317.70173651001124,394.1403165833062
83.76594334108135,206.29788317855304,286.0258416543619,362.42817743672674
115.15024668053313,175.86269490890967,300.47905645267593,392.2408386259705
126.94994229526324,215.6541746970813,294.59170338837293,422.10433757859767
92.05940160810121,224.09292708986317,326.97639704630353,415.14639228775764
90.38017863430089,180.73945843520536,311.3563749375037,388.269986749442
106.57525318430206,209.42499189075207,293.49251277390533,399.3046924641371
83.3709453924425,192.6211648694815,295.55111084724894,398.21436508445237
62.58666405876876,217.3199701642989,304.8660924360853,402.42326699952235
84.13765380224817,172.57898968591502,280.5880796299574,416.3477145511402
107.3047644379673,202.31508170027394,296.0288757290826,371.37766849768946
128.83911859120056,196.77467195451354,269.87172758449066,366.2333301884448
73.57098438329297,203.27965241647507,313.89092349657574,401.3314896965046
93.95271181411633,206.00945951207194,283.83297307399636,410.872888809783
96.15217382477044,188.3346559837188,306.34896089545026,404.3208359545154
114.255264962189,184.30128695944268,316.4817049572231,392.39864661497
96.90526881954825,185.40178073839982,304.924980137952,393.7796117269087
73.15233110751214,201.21285724760463,308.1620629389729,413.1230498570262
86.74245466785842,216.708385129128,306.18183049793583,380.509748460788
88.09752352900317,188.4968656267053,331.9113271584319,408.0859657222569
71.73780845205309,219.79690797712757,278.982993111967,380.39215355888865
91.24350066930474,189.21830515411776,274.7048530120482,410.25786213242895
108.56450039484454,172.4356515312509,326.2817290653577,378.58644068973155
97.60424065360935,220.3920566593842,295.48131719667515,376.5515859142135
113.17027471598381,186.23144474912436,297.0902707442933,406.48762022733627
105.47221843784305,208.49463382851863,298.09168455519284,400.42197841665876
121.65970987602684,183.45172711297158,322.6712655825767,380.42974173500426
131.55957283037162,175.58525460363097,319.5940290358359,399.96950288005195
102.02824641153104,225.02884096130617,281.0190934777344,406.4801783491364
100.26316148188185,195.8517241546903,296.33037446091595,380.9888552367699
55.875446037140264,189.09138765596833,288.2884536283288,408.96663948919587
114.76264630343888,218.96469207404405,315.32143794277255,393.80343011522257
86.96819685299641,223.41157752665853,312.7002978071384,429.43719248024354
105.861443815792,194.2709576137486,279.5654173748693,405.2477417008023
80.4460757475621,214.90595699410386,322.49539997726777,391.9567378134321
106.30166905112254,182.930856791086,306.9791400921204,407.22093700438745
112.79067121240897,180.25236896160638,299.5753644764976,427.1922925291943
117.37779926160322,186.46548725756998,285.28849530221004,393.237342532171
90.92401015578113,208.06252359196566,289.21794286010305,368.6789238902076
92.73039723628419,197.41692368120866,307.0062362752144,408.4961656854315
109.67666447333859,194.0650367435313,286.63086015615244,403.4862616739754
94.40536129931627,217.69157180826883,288.4018513075547,385.7913495207263
114.50561467974569,217.31279378616728,280.6033956486588,423.77194349511024
76.75701392282542,201.2182590437367,298.03038115725343,412.8813825009554
101.75009066885664,173.45428437617886,313.15181850401655,377.3152232065981
105.90106181608735,177.8709847757889,316.6559409734299,375.36477105770905
127.57779830120793,209.36393555654905,283.8174499294697,409.88363478126365
116.14541212408912,180.17424666205716,274.84518496545394,377.43637296220294
106.08454547611586,195.66127588582935,295.1253233791816,421.7867988214662
112.01657356818248,220.4844043180659,289.4466932484493,390.17413030701374
132.24992833924688,208.77309086211977,323.9996946260174,395.0551680351937
96.35255299204074,207.55869192303504,304.19952623733644,403.70288873806385
109.46886731916834,203.18800136218178,303.4012609525106,404.56241986696614
102.24994461648045,173.04682465788184,336.5614475382833,373.3071830999358
102.86743059206917,187.4044586974432,310.18009668566503,414.49110092983
96.8163728138557,192.69196938982347,318.4586066796677,407.25370995754076
108.08641632483574,212.27532366433866,305.97507990472656,386.5420218365077
81.47677776585847,199.51814660269278,310.5794880368343,392.24910833756485
85.23333154299306,191.08459719946677,302.76562747283737,395.52334503403284
126.68354337871196,191.09585137354546,314.6895470465452,384.228513466238
66.27939931188652,199.78617583224988,320.50330179826904,394.57340380616876
90.74640560178969,185.5622765418653,283.13809719439496,396.01885935178717
96.06049901894517,203.12149160392855,311.2408073794246,417.5171837131604
101.12521060472768,218.4723751641066,327.4455379058865,378.8657158727879
84.03810651096474,199.45209219646205,301.3055607699412,439.90603809124053
99.40472103147064,198.22657039416617,304.4094560481077,384.695270001596
109.6926081087814,212.91190124830914,280.3608202701298,395.01719201606585
101.42943452430445,204.63504762173744,308.09483507305316,398.29444830226197
79.31743671494492,190.52168987733626,314.7707891209818,413.071740608528
84.5899421741182,207.72607447079733,301.8317097652054,385.927434127653
99.6253949310717,175.45779244875615,272.87358152006817,375.87536062646194
99.99270851947007,187.0834503846162,305.5906249719632,406.86872871010945
121.63531273016523,190.55546564957493,282.04793879847415,378.6235331285985
93.15605085980137,187.5611204507624,271.58068000328234,391.3088659199454
96.51047489642552,223.99018177506986,307.0171595104909,409.43104183666804
76.37178745962052,198.87506322235342,291.6309051498635,381.3412794973027
74.01067789485694,223.4146172659749,300.55587851546875,428.33361480546114
98.20516010100778,199.7533916142966,303.46529284390624,389.27107945081
108.29636861414696,222.2794580613205,312.27889411676637,372.3064748815087
103.304504567665,220.89376786106217,320.05023434854775,393.3175410903725
107.93225977342286,209.49136253559178,311.91018354926496,404.3319145804854
96.01615828851739,207.92535414644297,310.088803809855,405.35866446511506
97.1697322075152,221.00227822185036,271.8124960272577,402.41226659594906
102.34113582101459,190.81922792613338,311.42371873279836,408.0553929233587
96.99113550196141,192.24996645243766,307.54437285463837,401.1904398584073
77.09408860076324,192.11773749952934,313.2699403014848,431.96722609514825
95.77943120040534,184.75319880762095,281.4939065975029,390.21865288225274
93.92988406993292,197.5456627445069,296.60871531092283,381.16353782836705
94.42752639827654,201.21333820719542,300.0862947793279,397.1542967134307
88.32929122633466,182.23939517256852,279.8015351846734,379.18904419054184
92.66096019160639,206.79752239702384,306.1521260961658,413.216043477124
109.1230647662023,198.95721748262716,288.96563764012,387.7354125210316
96.81728658936822,192.4266290492527,282.5923668878323,402.20473035188513
103.42640268562772,190.77729008083355,307.0201981141931,400.9135518133317
87.65717284380341,172.31704473793857,312.7415400119751,401.08412257111956
84.03544718516753,203.4289426792434,290.2542383884102,396.33648485218913
85.44631269829739,208.00057787180899,278.7732842142464,386.97829594081475
100.99383158819494,201.48053185757556,293.48624890704906,422.21083794324255
105.91752342365835,220.57416913960284,288.2397640300908,386.63206547345214
126.51161354940248,189.75805188742396,310.63847755204904,371.81124594513824
62.46080445454196,205.02506133255062,304.6905628944215,387.45983684175513
113.45525925600661,211.3850849493705,297.6965133591213,400.83571394242216
64.66925445921967,198.12124319632034,304.5995920478725,380.6169037535068
111.61079496848384,211.4844936929565,278.5548380198098,380.0118776680102
95.19602162215436,197.86043422105612,310.137541283525,379.84551969532527
136.157230728851,198.5091759181472,294.608792203633,404.9780253599555
99.50920976940519,207.2530608241422,300.8251458801532,417.29186982095206
115.07179599311459,202.58401595296849,286.7281805497205,407.8254963733562
89.07130395361807,229.76574980950357,287.6806552880167,390.24733140118406
108.43933517317893,178.7025337336622,289.1808824191257,405.5583186114004
98.57258654562456,204.6149760000714,308.5050941232296,407.00136787866876
97.47204101205034,196.620261138195,295.7364484715,391.7856759021258
104.17548708805332,198.04066601827657,323.87257997746127,420.28930514764585
114.79206571193828,187.13819513224323,302.61273153535785,407.6730810225803
115.86880095173677,218.88886201243236,296.47198221597193,389.0370409094874
99.41281326730778,211.03825648459514,268.45754707829684,418.590904491232
73.12698410467655,178.41486453411204,313.44858988144557,390.48442522713685
97.59775553805132,196.55245616236235,296.32340756751233,390.9329117061506
83.6021136182973,202.2667181630812,300.2206616155115,397.08580723297376
113.69463831825416,201.05178711072315,295.3954844771788,399.4965395824246
94.45670707013294,178.60342843361016,319.5697237035331,407.34928777577346
85.9533226834313,189.84070264135144,298.18492516723575,415.82587072750783
96.6432288508745,197.22709930942221,313.1442111572718,393.6852363689722
129.61352119907053,205.47221359647483,309.855024209455,401.4711195875964
132.8572796373966,198.91694973906428,303.1052288827523,425.5198399557611
109.90655520664875,180.90829813278071,273.3422712167924,421.519343017435
109.26154160947038,208.77171330847065,305.6904458106281,416.49285338614425
111.16408092339577,227.51790576124876,290.50672570656786,393.11877539034197
124.20043248079097,227.93866935504587,284.7976407607527,414.28324805559646
93.59114993590073,195.28546710153697,313.6754019059287,397.4315882102807
95.1214221343935,210.81388272861992,306.87276417445884,399.88194567382095
103.0054864513921,177.1734951467683,311.7863970838421,397.8417176677937
110.91652876022933,227.4386127042623,306.91736397466246,408.19850572980255
55.99724024430492,192.92416132037465,327.4320979232265,407.8397796646641
111.01022254258825,192.8154536461855,291.81052549286284,380.58951931983444
109.30106498752855,197.0957531718644,302.2164712492163,392.30798814510933
90.42526655498418,192.76318638470295,312.4028371603405,392.7524119095489
104.20840097391674,191.8841408185687,277.5321604436585,375.9423573053925
99.24307096334667,171.48941710484877,309.25989730655976,391.15476387131974
110.93515650870444,185.86250929574254,295.69896094388656,402.0975891382225
98.71270802140275,210.72727942915543,287.56766427996564,404.6209919841282
90.47453942186851,189.64034953273426,292.0438038785948,386.8482905926768
101.03599940024935,209.02029399123722,293.3339253070485,413.0337824663807
92.64950025541359,201.63686434737966,282.2328314926302,410.6708429981574
104.97295713317085,223.4575667110119,284.264953829822,407.3561079735142
133.76452306622372,182.2703806053243,306.91213644535225,402.19271043830975
112.73406961391395,176.16979634020734,312.73228123580685,399.4657365896548
90.10648858827867,187.25508824364013,247.40748494917278,394.7176607177525
108.60946309500382,192.43294869038837,317.9513336501204,393.91776513439294
94.87378114466323,205.04071792048055,316.715891885395,416.65515295368317
104.86149862609366,198.96949431478845,296.5223621183285,415.0193854239235
116.72170271943212,175.74250445660968,273.80427264407865,389.7839001210915
92.56558862384095,207.00579828592754,301.81033045557166,384.9838951863186
112.89958900767795,197.16400983293522,302.5083416928002,407.0719642592501
88.30511384493013,190.25257595480707,307.59814434310135,393.69150521769444
100.52056339924263,198.51052217634722,297.6194638197693,398.16660094697136
85.81602600077487,202.01837766087067,302.0358607001742,388.31721358673497
131.46405052605033,184.66713005804127,299.55076046799576,416.1217206999652
110.13609192092197,176.5272956227603,333.7296206378752,411.0355523988831
102.7942734982125,209.70621674502138,311.49834364877023,373.5216598915017
96.61933060821859,191.977116690459,311.20710437147903,413.72030340376364
117.23820176387902,202.89844135695742,294.7182554452261,389.3666445808417
120.90705987676559,167.6984115658704,328.415191896782,402.20248256940204
79.52296116940909,214.22290234115962,307.8038632194751,385.6135306279804
88.41483408868058,224.81689138576075,288.84320581724575,412.78732029321606
85.0112029631901,199.61943765804088,306.4106905773366,389.7429575774192
81.39142184174166,208.56290724106918,301.8145335734146,412.0544423835262
92.13198533240202,184.45242307831325,285.9299928083367,389.7249833074405
116.13494873222919,207.813665434738,314.51687601652094,374.2809930987267
93.38023995827822,213.70241638671644,309.1158054504749,401.97117506258576
108.3892316431457,193.95200135831823,321.1241242790853,409.31212773532087
139.84242264342856,196.02188179332305,303.423429745549,422.3625315074212
115.60091863911197,209.33731780764515,300.1569199534049,406.04405569785376
96.22372573376539,196.0461614194587,297.39423822138735,395.77641530232887
118.8447621497285,210.44458759959576,317.541282852228,414.0275899984094
89.201354696073,195.971386224611,289.1769812302379,392.3880793941269
100.63237370861336,213.1949508525725,300.13010879684947,407.6101194837716
95.57162022889554,217.85222984112903,281.4853220733312,386.57869653157724
126.10900458963202,203.55654139354738,299.56118799002246,386.85237300479963
98.8707665810514,178.0699827691989,281.72380897055734,393.4469065300412
98.91857681722256,195.04332468047204,276.3444740379107,388.536035303439
92.37094619155114,194.65477541291546,291.9432649298463,405.21655186666175
103.7681634703765,184.9065050809018,298.5819172630968,414.89952091960583
103.80150674047495,207.0485321422343,284.10550840146095,410.50812115242525
105.53614659345511,219.21956812299953,307.93213572916795,388.2025211577092
101.8896570420615,188.6691298405436,297.29043839081345,400.7054215293794
104.02965078713127,185.06625075348498,311.82881614589184,412.6829391705309
108.21898395357121,211.97839998549196,286.2093174637682,408.1054458001483
90.6179512725361,192.87107002535083,288.3516564366102,404.5001048832112
109.18903489738275,224.1270596736609,308.4499063420396,414.9964272306195
101.96146240820921,192.6983872147324,313.4762086356586,394.96905034035666
104.55642413708857,171.87746875826588,282.12454701685044,396.25842427717737
108.46609463146265,199.26404258633593,288.93903104230986,390.4362756034066
108.54904023542815,170.3193975033107,283.160322202287,389.40823407127397
129.1180063393976,209.64716991491366,327.6166170465075,409.6349478312848
82.99244733641768,205.1964191768845,324.1886823727356,394.4382067511375
111.19897767471696,214.8216350944625,295.95796117278826,384.8350247540578
105.30189945401663,193.28152587792852,300.69000039069977,402.74230758425426
114.1376110958449,191.73462969477458,291.01060320291583,395.08841142817937
121.95296532592184,201.47336087690672,291.36752819151667,386.70573286040593
100.46853013152094,199.77003538836487,311.37264590513104,394.98236723943967
135.1916532037099,186.92355007172267,272.75075788300194,388.8888292564028
90.63835136729313,195.56603883163143,306.34509668800575,419.439722613177
83.37765174190744,203.87878664278267,318.17465865654924,404.8437235125585
119.60185669548925,195.90052400927192,303.401377164203,383.5579680882535
121.43988846025786,170.46376194721913,275.0166050360925,408.0050625398736
146.30126573977137,194.8567610396053,292.8769336362094,375.65306011201926
72.45761691947718,205.33632962198806,299.79858936179414,385.6656007867745
105.85122928550344,197.27594914169254,285.52822669532287,419.61465983139766
79.42436141298234,213.7263789211017,322.6254135131516,421.28980815692665
80.23754898401745,199.68489437063553,300.29130631476505,405.54198339603823
103.55610856546828,196.58374598938394,312.7625271116906,397.80917372177527
112.93635515848437,210.44711971919256,307.7100068951521,378.146974609305
82.53016355914123,193.5581815599757,272.917769541832,416.19680013490665
115.31952050615105,179.54538652420803,278.0788000778848,384.8039522769946
113.43262380269705,204.73101170215116,283.2632873542286,403.5995051103776
104.7514959836009,188.81298130844084,267.1248426457147,374.02423228903444
83.6211157954395,208.61076232535356,317.75060949477626,389.87302623521157
102.12916678842652,202.67589098648926,312.0557273528754,417.4271734801471
82.75975222807833,184.26278575326765,320.1923682363447,407.52277762982663
83.95996997313748,191.33382114675055,314.4048153548074,409.18720361909243
78.98963404830502,209.52798970234264,283.66245387538396,399.29574534485624
104.21432563171358,186.56493153188728,313.6930149418011,409.50300432173174
106.40756265132852,207.16222221249518,295.7162052586104,423.39828734434377
104.66478447563385,209.8769954629994,321.9201809652264,412.1941158624542
59.23010032543088,205.62519166333487,308.2845053694508,391.75832344343246
71.7088597097677,184.97361724752253,317.22450072634587,387.2047009536228
98.63024874415684,198.91116332523674,294.642409131506,405.0174153991682
144.50717003003746,194.25411145898815,284.41270670830016,425.01856175045987
59.131338759248735,189.58095351339276,258.63705887117226,379.6580218513598
123.51923466375236,223.71061569776955,310.7694284580911,402.2151703205845
116.5094775064897,194.85503887996344,294.5993107750296,391.676245287272
101.85385362033196,215.65770407564173,291.3283031682821,381.57174460554984
99.80942234140707,213.96300376759228,310.3885103276848,387.8556455241841
109.1535263416509,197.00653507406017,284.57369876113495,385.7504035984662
111.70668932816916,207.41845380823298,303.68499980755416,421.43436724907815
107.3032375200983,199.84070155031372,282.2348475246098,391.686087978694
120.40211562779372,240.2499647624842,307.12483160920175,411.77724358453077
110.75993117759842,205.22859198813634,309.84731463849795,391.71011547433955
132.8897123064345,200.66039443473784,299.31064312286287,404.01885580996446
88.16474904294108,230.09171482500315,286.3431997850921,396.12960316538647
105.37029489484651,196.33508940350498,309.50594363701293,391.3080540155004
92.68767652266384,175.7690623619503,264.17405876233494,400.889584747271
102.61215855475812,196.9894656431924,311.4751891872081,411.81703974905736
90.55319577958657,196.4693092318812,305.52791667369587,421.4893695567214
112.7080775725585,203.32940821369158,294.6702538162446,393.9655907843879
90.52729684564126,204.3588391987925,294.1746325153789,407.45074826068014
107.19237566543744,190.9489345176911,305.9212042374061,408.0144795638685
98.87454183266176,182.7382296189535,277.8535148686486,375.13127176453725
78.38556656451178,177.94521436156364,322.78521782166774,411.1663787514249
114.54148048332577,222.03201931139537,301.9326270597086,401.25286766213526
95.51000258055089,196.31540596536624,312.1549419145207,375.52736996787655
110.39615133627409,197.91163405748426,330.0732615797229,407.6135845966631
103.1998320233851,229.51122834023533,274.4267199162256,425.79409526404277
88.11549237467534,196.55441217415571,306.79631151590974,402.2342014046155
96.76350547044242,183.22537459712677,304.83827384427906,394.8617297981878
107.36097245795938,160.82697426701742,289.76701956322313,384.33306269355836
101.73417566761462,194.43414971984203,323.0140213017203,367.79902782112
84.48094598333319,201.25812800188731,307.5328826684795,431.5431407070934
97.04443237095029,166.75870929585858,293.96610230879617,378.5760512024438
117.66789245092724,206.59079685381946,309.8538754997105,410.7139721096308
113.08407047361216,207.06522564405967,287.21478726697364,394.04652203401923
76.46302294180414,164.6973588583191,305.8279652643791,394.89404185238647
99.10047790847501,197.83932814271546,327.4025478310305,394.06080498794785
130.077171628279,188.94353801005087,321.0934013897452,399.5092774548363
103.64197623249386,223.6597469762352,287.23443220732815,395.01287670890963
97.10172941209626,215.42094867111805,294.7409122156955,410.6177395193713
103.15398637225226,216.03827704061433,291.9805725220774,378.661950956125
107.87108833634846,202.97993189066932,287.0454691018474,369.858737195051
78.66522439974051,202.63355040814793,296.7819687828573,398.1932160777263
102.01797206450162,204.00551222336492,334.93137780964014,375.03034540618745
91.6033472179632,184.82492082006513,297.10729241204683,421.82078317694385
126.20352351018688,204.91869407695958,317.4609876396287,391.31555899871125
100.2394636871973,184.8453202791146,307.7090358030878,395.2594983217471
72.4162593992684,205.5637721985926,311.98844994619077,396.7143314873263
110.24890065695338,195.35419804741068,292.82517337838925,411.73728607305793
102.68659977261659,181.9140778664759,293.63913912697336,389.54229503155403
105.21480977224765,196.06340112789565,303.2082293536781,414.53910317917064
109.54794431899666,205.26257995774628,320.0206560837881,401.6256211515792
103.30487455197218,202.37228904649555,278.93015775227605,405.4963169858273
83.98033030900345,199.7070621321322,298.28244570448703,385.9223440068928
102.3840235096288,232.85319509541964,324.67286741282294,384.9247559943482
97.94174523580801,200.80520234932519,268.77194894948764,389.7797583048822
88.48706865330453,174.9976047195141,317.8230271370257,392.8579769845006
109.52590553646591,206.60063292300578,317.099435004543,402.9603428416705
104.53456580682023,196.92549420153117,294.62186997417905,400.9881122177558
72.5380286951296,130.59606402774887,303.4887575296095,415.87105353531535
110.30466511781616,209.73513239944043,297.62224765891625,388.82021392176074
100.26864571377978,198.38419288105445,330.88161613923313,386.80248159250215
70.0672539609184,197.67281371253856,318.0844942545066,392.20557616787045
102.65484903834309,175.02972325444236,282.4207997885877,382.2322422425699
102.36627223611862,177.51878953673486,304.50622911017683,373.250614990625
