sensor1_x_Kur,sensor1_y_Kur
0.017693575138001533,0.019341380706198105
0.019144205479206814,0.015546557957116063
0.019758269411758376,0.016085276540374373
0.02395132755253946,0.016850093317711166
0.018353216524785,0.018526848753580093
0.019344662809899375,0.013559473088618951
0.018621876109015178,0.018918564427238854
0.014580814907312918,0.014773244393621456
0.02026131670050187,0.016913523970818137
0.02124574771503137,0.01501722611888803
0.015709557731095284,0.018943345858401826
0.023857080285952976,0.019176609184220282
0.018015240908847544,0.02374051320663659
0.0223669158487038,0.018173644216121585
0.028002571520762295,0.014813447302166004
0.02011874394867454,0.01591939913019563
0.01633274689145033,0.017590104297880473
0.018931350928471067,0.016596125949490323
0.01615852192053905,0.01582002025275458
0.017287329902335162,0.01599805402109437
0.01619810386559955,0.023170619823255075
0.02067773190843432,0.02131703707271008
0.01657844984355017,0.015328559184550394
0.017119522681601065,0.01722951736092793
0.017638236281116864,0.017968159973388246
0.020834807363684253,0.02194774626074647
0.013688253270081956,0.01674047511253358
0.017765662504588366,0.016558961403718504
0.018870436820889517,0.016497889445575373
0.018406644242888726,0.019612780433948512
0.019526956304298893,0.016789122688003564
0.01311214095573683,0.02230933410048052
0.01775733799997999,0.014250102241286308
0.019097440558314964,0.021462210176364866
0.016881589023622436,0.017262501854841586
0.016556683474796063,0.01854762103667126
0.015761612609577882,0.021797958834274656
0.025637870926179397,0.02098648250855887
0.014680738193120586,0.01486510180890997
0.014516047194483935,0.019422660950400558
0.015428486578660729,0.021203750373169766
0.01671238961833548,0.01420614134049123
0.01688965624259738,0.015385260974923239
0.010316303104438174,0.01977187439828098
0.018967756393460482,0.02105949332504645
0.01758607094348618,0.014155744684142102
0.018131563321575957,0.019225856137286845
0.01596102832136649,0.018936558772258506
0.01540194347037165,0.014846842128710914
0.01719680589853327,0.021389736590367574
0.024737423314004983,0.017646538168179602
0.015209171290846864,0.02411824653597628
0.018535526739993667,0.019680327802872186
0.017166124661865855,0.01973210381773423
0.02024510976856153,0.02010446249263408
0.018300659542529414,0.014954050733068868
0.017208643334922925,0.021844817501458846
0.01879056874727687,0.016235768795844513
0.017493863500149857,0.021606379230483894
0.018878891676755653,0.017663591996597512
0.019521463405215184,0.016728235678154207
0.02518651701749916,0.029175396260885257
0.02228986102847991,0.024828858284022058
0.01954335252807102,0.012107829710257024
0.015382130643377243,0.019638092680384564
0.01804179420389953,0.020596917880087922
0.017841976194489722,0.031075481007562012
0.024886354955600275,0.0173275422325989
0.016233552983048315,0.01658060886365641
0.012695789446282905,0.021083155875831584
0.01424502469078287,0.01426659045397854
0.01636333119312085,0.021694728710993944
0.020818538606390536,0.01978415099446631
0.017511562789335657,0.012589816515112392
0.022226890911348683,0.017168115768298766
0.02259743323567922,0.018836382774727226
0.020206934954054186,0.019609869815855618
0.013850886103693812,0.017324724866876754
0.014492356111261338,0.024241196968015175
0.017179045261575272,0.028216529815954097
0.0139077937990551,0.014212270453896713
0.012495785656857827,0.02161886451464163
0.012205174649789364,0.015991872651857007
0.019719349433140836,0.022030502088808326
0.014210507693527595,0.014624796492851422
0.013092622156301567,0.020519212107061667
0.01788484462406888,0.01848418948140924
0.020772915059850846,0.02442982361357797
0.01716214102152251,0.02539871621403349
0.013999360001745158,0.02132389325397866
0.01819098672241112,0.0217632870484558
0.013004868111636406,0.01708490426697643
0.01621801051662635,0.0246116537833427
0.015042212532012728,0.01925360569021043
0.019485419005101996,0.016738864471479015
0.015410673367618248,0.015933422261591116
0.019804828483026983,0.016818800166028484
0.023053808076917835,0.017482642244383378
0.01607516139736109,0.022311076749413856
0.021898293730062444,0.01934129380605447
0.011267628568503016,0.013918317734444132
0.02135022288972884,0.01740107319948605
0.01713706307897515,0.01989936505332501
0.01770588755408065,0.02194248864467492
0.019832344259654702,0.016265552351777804
0.013272592759949268,0.022337183991422913
0.018301875217883127,0.021495883222945416
0.019057727847142995,0.021042937259563552
0.02272515848501881,0.013969317254369557
0.016423798865816543,0.01971334061202423
0.018163166027132818,0.018643228535360518
0.013763013408251219,0.015395900560878896
0.019607710145236292,0.015874283355660247
0.017469548409662368,0.0275791813878747
0.015432141082373839,0.021050014775420598
0.016909381096935763,0.01662005527455408
0.012520181491370823,0.023997578503119676
0.017392686114242738,0.019051511549011933
0.019213683769926198,0.016349164330784885
0.015070573214472327,0.021569972262927294
0.020557794410807274,0.018428187813276636
0.018645635284919176,0.020840338597237724
0.01753518438999427,0.020324052413875304
0.012000055876031986,0.019348341354438147
0.019880510870550636,0.013253122568102977
0.014407836930986016,0.02016829658296221
0.01253583984817355,0.014903960611936697
0.015872357166720495,0.01569385293133109
0.0192992794541881,0.023002362462430016
0.01864474013559663,0.021699625163399475
0.01821236538784474,0.021590238332484562
0.01383612620936796,0.014546291404994059
0.019579989673618566,0.016022358129423323
0.01921114683470985,0.01988585436317308
0.016839149227727307,0.015140944548860788
0.021634357188313882,0.013439814431430165
0.014977635946343259,0.01372575512448067
0.019199962028698538,0.015536581039268756
0.018043994427334186,0.01695786199300147
0.013888781432545709,0.02126489496215576
0.02227462132825345,0.016912557450829528
0.02201368675270316,0.022731928979641634
0.01602148770139822,0.010254177966093353
0.018766291680877012,0.012203543009592373
0.016814186427808228,0.01993307777052294
0.016228077918870255,0.013958803921312702
0.012147320730294871,0.021068365939387632
0.016774635495952164,0.019855577096380476
0.016810119259822048,0.014190170432742353
0.022432078962583726,0.020304370469993647
0.01542630425383412,0.014930392069284832
0.014425307881768969,0.017880326279312048
0.015901707235815826,0.01874908243387937
0.012552020827792144,0.018008050611350742
0.01512698909072315,0.022917695251188135
0.025270911191581185,0.022137472226442398
0.019436415584552894,0.016579359662714694
0.014729838020789086,0.021596050643204297
0.014084018097699694,0.024771045185938687
0.01921000798287338,0.02565753770689518
0.01839426514013937,0.022479159721086807
0.022540643775026622,0.022519067828139828
0.020916672500898462,0.021309112133284746
0.015054921944139576,0.014295180648523292
0.018558543205558633,0.018246439207611008
0.01420774628935563,0.016724753393250844
0.014622174257630552,0.01900908924970354
0.019443886142903048,0.020451112188033728
0.025965112291864035,0.0214225155586011
0.015319442424962634,0.02042275922153034
0.014779776568242019,0.018538112788640832
0.020057589871104755,0.02166277456970377
0.014530147752753316,0.01725297362878079
0.01949611960999357,0.011995408267662695
0.015795570751575828,0.019587199976272895
0.019730207888286683,0.02233856208001159
0.02607725518585401,0.017733612067832038
0.019753932421275197,0.01714407151418752
0.020167915648945472,0.02051579906796193
0.022413828488739136,0.016876817838869757
0.020338658279708884,0.016248669639224615
0.020608122222109067,0.018221386207951662
0.02082510623477531,0.018589144704704668
0.015534279967779972,0.014916776798615068
0.016167977853598175,0.017985127712395965
0.01670157389288317,0.021364520760553448
0.018780323537595418,0.02337249991906024
0.01567457304980056,0.019566694845005877
0.02020296367831168,0.01705891344233721
0.023648396468201067,0.021259088917942724
0.01793951612645595,0.011195222189807987
0.01604681563475841,0.021341588465384427
0.017182309931567587,0.01441010918279662
0.025440091874853327,0.02024780575452034
0.020960318673184375,0.012982461187400129
0.020049635598839738,0.01746747742931328
0.01405110215269612,0.01694766223914986
0.01874125213223924,0.01537466719199637
0.01856790117671698,0.017722682389829904
0.01665523539226044,0.019114278779490155
