,sensor1_x,sensor1_y,sensor2_x,sensor2_y,RESULT
72,96.34405861844316,211.76073476913243,286.18819538750733,417.6733076757565,1
73,113.14438455672968,201.99213485326425,302.9980075506304,389.75780065586383,1
74,120.7704820742655,188.6584390560691,280.9484371199694,391.25314550845854,0
75,98.43955235420944,205.84579503900355,300.8455247079282,400.3052951361967,1
76,105.0679356472252,187.355028954642,302.3810075919476,392.5676307988844,0
77,96.17834082647168,196.05186756058708,318.12207990052224,404.5830739159756,1
78,90.82970457581672,215.89218442809516,299.086784214769,406.8275725505632,1
79,93.46932627686591,209.41822628417444,306.86673729400087,407.199731927052,1
80,111.39192598789488,200.6811609975772,299.9557263699941,403.63041341215296,1
81,75.52879637216236,190.14716821039295,272.8590052999697,382.6458295884675,0
82,95.76673984149916,179.73419188309174,274.9419898135166,410.4888204707056,0
83,126.9677735914934,206.71850890413248,293.79869282516194,413.6159710074829,1
84,103.75253242381692,188.5925602568912,277.4505962910372,402.3608463739001,0
85,97.7458895788666,208.72886816716897,286.5849830943494,399.46283121579006,0
86,117.07380302586787,185.2950769526009,309.1413033184232,408.8588750416655,1
87,92.34075105435802,210.5861192638221,295.49543569746794,389.7005564429512,0
88,97.74706022139956,202.6776446847988,312.99172701841195,393.2607492231895,1
89,132.3225079765686,218.45983500073245,314.5998189047366,414.1007414829793,1
90,109.29824329023836,200.03570058385148,290.8881094988881,412.4539061010736,1
91,82.48054990879677,201.77603861437692,285.1472370926749,403.2338553778204,0
92,94.92974636964672,214.25372673540656,315.1309031612783,400.5710818313601,1
93,97.94695198650568,205.85877810058452,295.93999488134654,411.600111892328,1
94,91.2787915798718,210.1485035254901,298.2876472875213,418.9954641225884,1
95,103.87026185078354,222.03335936529209,300.16673612022345,380.7978923447202,1
96,94.1438309833694,200.35528258272984,287.3182269901155,409.8508470673509,0
97,99.58751002323092,205.56847941808928,285.47264653194804,390.1964499744804,0
98,79.2619720657,175.9273565860751,301.96087233290655,399.21507981116935,0
99,106.34933946360312,202.10993365662296,335.8699795352064,385.8515450470213,1
100,100.22482229373888,230.07857384430616,319.7318504820906,399.5450213489912,1
101,108.16489341309564,196.8447171942311,290.5241064171061,378.7209250138455,0
102,87.11596652261298,181.58139126391828,314.59641275200795,421.0785886327691,1
103,116.74013513800192,212.52927507784145,297.7692771154131,399.0943935951229,1
104,113.87285870908585,159.98916291876202,282.06227731840977,392.90373321980246,0
105,96.64005392277652,179.80844446161586,312.4161394235566,372.9829905010717,0
106,84.29313791842172,210.63674605815388,289.79052943463495,368.5094309322797,0
107,96.47136292027662,187.52568712904977,295.41349937802835,401.5853962656343,0
108,84.76921445032828,201.93669203516268,282.1764734760491,387.5794719856451,0
109,94.84895634796986,206.42840708066893,299.4878083062537,370.0689579655804,0
110,122.03465121022256,211.56371455333883,301.2959762779344,408.7834767765526,1
111,111.80297360926434,195.3940462571218,286.7166277969585,412.73480913893866,1
112,82.0807555027675,196.695596195938,332.0476292204275,406.6371581847627,1
113,133.6176759174951,217.084767693885,295.67214980074044,374.9529903413444,1
114,98.19649471851685,228.44472404817776,323.7688899313546,400.34755792993536,1
115,98.01930573901892,205.2592721034456,311.2121954740128,421.2103495101941,1
116,124.38938421954066,179.12924772334193,293.3141121628023,392.7531870687733,0
117,104.78772813999436,209.16841589274463,287.3692338184155,409.3184476610438,1
118,97.153545690618,216.44333364675248,308.65189815089326,418.820256321914,1
119,101.87389630602718,206.49972760936785,302.96256939920295,397.4646001902013,1
120,102.02066535660676,182.64950163958088,283.861810600634,390.3202941012324,0
121,97.98115563021936,172.20923738250846,282.30333642342555,388.5155795985843,0
122,81.48055206015759,211.3949692266264,312.6869466289553,423.72371369242825,1
123,106.84047444671025,192.78144381634547,306.3829358281944,412.937368254882,1
124,132.18017795428645,171.67694259551027,326.6173572149304,407.8508061729892,1
125,112.66363206249,217.5707614534864,314.3660286159673,395.6683703785559,1
126,101.76945163615056,199.8879911558232,310.3253130352052,402.5392487970911,1
127,107.88350779873385,210.3067917933392,301.3362618848519,399.006926458341,1
128,120.8501453471562,197.08748177895012,299.1559231518266,416.82176290206576,1
129,75.16249936297636,191.361599125744,278.5133099508987,397.7068720656316,0
130,91.53914705730094,181.20781639533837,304.66440789890214,408.1168356137895,0
131,97.55610420820815,201.1664729785923,308.9098099410277,415.7529602291778,1
132,95.23907095281952,190.793121077785,295.0740620174699,406.30857866881576,0
133,80.1887921332914,189.41992237918305,278.5700783042845,365.28109467975867,0
134,88.53536798064609,187.72420705677132,309.09551614734926,413.0049475700966,0
135,88.65691652461372,176.522933357328,313.476009662836,386.7219643310496,0
136,107.60693966768648,178.9402449330234,296.8794319629784,387.8905465903668,0
137,110.37134008432682,213.13355053188045,313.0886478489375,394.1427350658433,1
138,113.59281094467418,180.3463229119919,315.9968173411216,395.59068861927705,1
139,62.62690998372975,165.4747060782994,312.78947226686245,439.284687476445,0
140,134.01978758670597,191.75565403402427,314.35177464106664,393.4963598076567,1
141,124.50299097005788,200.56373560868167,304.0758055943587,392.2079342950612,1
142,93.34472615470348,201.3070613114481,297.73253255856764,430.2332561480856,1
143,86.43507369074177,202.58945317098036,291.2772198444658,396.5189305512644,0
144,92.66007031454804,248.81532251219423,306.72743173285005,387.809554775797,1
145,89.04905276144825,184.0200368017288,312.3475743730147,392.2820909597064,0
146,86.32853357717254,216.7749411267017,317.70173651001124,394.1403165833062,1
147,83.76594334108135,206.29788317855304,286.0258416543619,362.42817743672674,0
148,115.15024668053312,175.86269490890967,300.47905645267593,392.2408386259705,0
149,126.94994229526324,215.6541746970813,294.59170338837293,422.10433757859767,1
150,92.0594016081012,224.0929270898632,326.97639704630353,415.1463922877576,1
151,90.38017863430088,180.73945843520536,311.3563749375037,388.269986749442,0
152,106.57525318430206,209.42499189075207,293.49251277390533,399.3046924641371,1
153,83.3709453924425,192.6211648694815,295.55111084724894,398.2143650844524,0
154,62.58666405876876,217.3199701642989,304.8660924360853,402.4232669995224,0
155,84.13765380224817,172.57898968591502,280.5880796299574,416.3477145511402,0
156,107.3047644379673,202.31508170027396,296.0288757290826,371.3776684976895,0
157,128.83911859120056,196.77467195451356,269.87172758449066,366.2333301884448,0
158,73.57098438329297,203.27965241647507,313.89092349657574,401.3314896965046,0
159,93.95271181411633,206.00945951207197,283.8329730739964,410.872888809783,0
160,96.15217382477044,188.3346559837188,306.34896089545026,404.3208359545154,0
161,114.255264962189,184.30128695944268,316.4817049572231,392.39864661497,1
162,96.90526881954824,185.40178073839985,304.924980137952,393.7796117269087,0
163,73.15233110751214,201.21285724760463,308.1620629389729,413.1230498570262,0
164,86.74245466785842,216.708385129128,306.18183049793583,380.509748460788,0
165,88.09752352900317,188.4968656267053,331.9113271584319,408.0859657222569,1
166,71.73780845205309,219.7969079771276,278.982993111967,380.3921535588887,0
167,91.24350066930474,189.21830515411776,274.7048530120482,410.25786213242895,0
168,108.56450039484454,172.4356515312509,326.2817290653577,378.5864406897316,0
169,97.60424065360937,220.3920566593842,295.48131719667515,376.5515859142135,0
170,113.1702747159838,186.2314447491244,297.0902707442933,406.48762022733627,1
171,105.47221843784304,208.49463382851863,298.09168455519284,400.4219784166588,1
172,121.65970987602684,183.4517271129716,322.6712655825767,380.42974173500426,1
173,131.55957283037162,175.58525460363097,319.5940290358359,399.969502880052,1
174,102.02824641153104,225.02884096130617,281.0190934777344,406.4801783491364,1
175,100.26316148188184,195.8517241546903,296.33037446091595,380.9888552367699,0
176,55.87544603714026,189.09138765596836,288.2884536283288,408.9666394891959,0
177,114.76264630343888,218.96469207404405,315.32143794277255,393.80343011522257,1
178,86.96819685299641,223.41157752665853,312.7002978071384,429.43719248024354,1
179,105.861443815792,194.2709576137486,279.5654173748693,405.2477417008023,0
180,80.4460757475621,214.90595699410383,322.49539997726777,391.9567378134321,1
181,106.30166905112254,182.930856791086,306.9791400921204,407.22093700438745,1
182,112.79067121240897,180.2523689616064,299.5753644764976,427.1922925291943,1
183,117.37779926160322,186.46548725757,285.28849530221004,393.237342532171,0
184,90.92401015578112,208.0625235919657,289.21794286010305,368.6789238902076,0
185,92.7303972362842,197.41692368120863,307.0062362752144,408.4961656854315,1
186,109.6766644733386,194.0650367435313,286.63086015615244,403.4862616739754,0
187,94.40536129931628,217.69157180826883,288.4018513075547,385.7913495207263,0
188,114.50561467974568,217.31279378616728,280.6033956486588,423.77194349511024,1
189,76.75701392282542,201.2182590437367,298.03038115725343,412.8813825009554,0
190,101.75009066885664,173.45428437617886,313.15181850401655,377.3152232065981,0
191,105.90106181608736,177.8709847757889,316.6559409734299,375.36477105770905,0
192,127.57779830120792,209.36393555654905,283.8174499294697,409.88363478126365,1
193,116.14541212408912,180.1742466620572,274.84518496545394,377.4363729622029,0
194,106.08454547611586,195.66127588582933,295.1253233791816,421.7867988214662,1
195,112.01657356818248,220.4844043180659,289.4466932484493,390.17413030701374,1
196,132.24992833924688,208.77309086211977,323.9996946260174,395.0551680351937,1
197,96.35255299204074,207.55869192303504,304.19952623733644,403.7028887380639,1
198,109.46886731916834,203.18800136218175,303.4012609525106,404.5624198669661,1
199,102.24994461648043,173.04682465788184,336.5614475382833,373.3071830999358,0
200,102.86743059206916,187.4044586974432,310.18009668566503,414.49110092983,1
201,96.8163728138557,192.69196938982347,318.4586066796677,407.2537099575408,1
202,108.08641632483574,212.27532366433863,305.97507990472656,386.5420218365077,1
203,81.47677776585847,199.5181466026928,310.5794880368343,392.2491083375649,0
204,85.23333154299306,191.0845971994668,302.76562747283737,395.5233450340328,0
205,126.68354337871196,191.09585137354543,314.6895470465452,384.228513466238,1
206,66.27939931188652,199.78617583224988,320.50330179826904,394.5734038061688,0
207,90.74640560178968,185.5622765418653,283.13809719439496,396.0188593517872,0
208,96.06049901894517,203.12149160392852,311.2408073794246,417.5171837131604,1
209,101.12521060472768,218.4723751641066,327.4455379058865,378.8657158727879,1
210,84.03810651096474,199.45209219646205,301.3055607699412,439.9060380912405,1
211,99.40472103147064,198.22657039416617,304.4094560481077,384.695270001596,0
212,109.6926081087814,212.91190124830916,280.3608202701298,395.01719201606585,0
213,101.42943452430444,204.63504762173744,308.0948350730532,398.294448302262,1
214,79.31743671494492,190.52168987733623,314.7707891209818,413.071740608528,0
215,84.5899421741182,207.72607447079733,301.8317097652054,385.927434127653,0
216,99.6253949310717,175.45779244875615,272.87358152006817,375.87536062646194,0
217,99.99270851947009,187.0834503846162,305.5906249719632,406.8687287101095,0
218,121.63531273016524,190.55546564957493,282.0479387984741,378.6235331285985,0
219,93.15605085980135,187.5611204507624,271.58068000328234,391.3088659199454,0
220,96.51047489642552,223.99018177506983,307.0171595104909,409.431041836668,1
221,76.37178745962052,198.87506322235345,291.6309051498635,381.3412794973027,0
222,74.01067789485694,223.4146172659749,300.55587851546875,428.33361480546114,1
223,98.20516010100778,199.7533916142966,303.46529284390624,389.27107945081,0
224,108.29636861414696,222.2794580613205,312.2788941167664,372.3064748815087,1
225,103.304504567665,220.89376786106217,320.05023434854775,393.3175410903725,1
226,107.93225977342286,209.49136253559175,311.91018354926496,404.3319145804854,1
227,96.0161582885174,207.92535414644297,310.088803809855,405.3586644651151,1
228,97.1697322075152,221.0022782218504,271.8124960272577,402.41226659594906,0
229,102.3411358210146,190.81922792613335,311.4237187327984,408.0553929233587,1
230,96.9911355019614,192.2499664524377,307.5443728546384,401.1904398584073,0
231,77.09408860076324,192.1177374995293,313.2699403014848,431.96722609514825,1
232,95.77943120040534,184.75319880762092,281.4939065975029,390.2186528822528,0
233,93.92988406993292,197.5456627445069,296.60871531092283,381.1635378283671,0
234,94.42752639827654,201.21333820719545,300.0862947793279,397.1542967134307,0
235,88.32929122633466,182.2393951725685,279.8015351846734,379.1890441905418,0
236,92.6609601916064,206.79752239702384,306.1521260961658,413.216043477124,1
237,109.1230647662023,198.9572174826272,288.96563764012,387.7354125210316,0
238,96.81728658936822,192.4266290492527,282.5923668878323,402.20473035188513,0
239,103.42640268562772,190.77729008083355,307.0201981141931,400.9135518133317,1
240,87.65717284380341,172.31704473793857,312.7415400119751,401.0841225711196,0
241,84.03544718516753,203.4289426792434,290.2542383884102,396.33648485218913,0
242,85.44631269829739,208.00057787180896,278.7732842142464,386.9782959408148,0
243,100.99383158819494,201.4805318575756,293.48624890704906,422.21083794324255,1
244,105.91752342365837,220.57416913960284,288.2397640300908,386.63206547345214,1
245,126.51161354940248,189.758051887424,310.63847755204904,371.81124594513824,0
246,62.46080445454196,205.02506133255065,304.6905628944215,387.45983684175513,0
247,113.4552592560066,211.3850849493705,297.6965133591213,400.83571394242216,1
248,64.66925445921967,198.12124319632036,304.5995920478725,380.6169037535068,0
249,111.61079496848384,211.4844936929565,278.5548380198098,380.0118776680102,0
250,95.19602162215436,197.86043422105607,310.137541283525,379.84551969532527,0
251,136.157230728851,198.5091759181472,294.608792203633,404.9780253599555,1
252,99.5092097694052,207.2530608241422,300.8251458801532,417.29186982095206,1
253,115.0717959931146,202.58401595296849,286.7281805497205,407.8254963733562,1
254,89.07130395361807,229.7657498095036,287.6806552880167,390.24733140118406,0
255,108.43933517317892,178.7025337336622,289.1808824191257,405.5583186114004,0
256,98.57258654562456,204.6149760000714,308.5050941232296,407.0013678786688,1
257,97.47204101205034,196.620261138195,295.7364484715,391.7856759021258,0
258,104.17548708805332,198.04066601827657,323.87257997746127,420.28930514764585,1
259,114.79206571193828,187.13819513224325,302.61273153535785,407.6730810225803,1
260,115.86880095173676,218.8888620124324,296.47198221597193,389.0370409094874,1
261,99.41281326730778,211.03825648459517,268.45754707829684,418.590904491232,0
262,73.12698410467655,178.41486453411204,313.4485898814456,390.48442522713685,0
263,97.59775553805132,196.55245616236235,296.32340756751233,390.9329117061506,0
264,83.6021136182973,202.2667181630812,300.2206616155115,397.08580723297376,0
265,113.69463831825416,201.05178711072315,295.3954844771788,399.4965395824246,1
266,94.45670707013294,178.60342843361016,319.5697237035331,407.3492877757735,0
267,85.9533226834313,189.84070264135144,298.18492516723575,415.82587072750783,0
268,96.6432288508745,197.2270993094222,313.1442111572718,393.6852363689722,1
269,129.61352119907053,205.47221359647483,309.855024209455,401.4711195875964,1
270,132.8572796373966,198.91694973906428,303.1052288827523,425.5198399557611,1
271,109.90655520664876,180.90829813278071,273.3422712167924,421.519343017435,0
272,109.26154160947038,208.77171330847065,305.6904458106281,416.49285338614425,1
273,111.16408092339576,227.5179057612488,290.50672570656786,393.118775390342,1
274,124.20043248079097,227.93866935504587,284.7976407607527,414.28324805559646,1
275,93.59114993590072,195.28546710153697,313.6754019059287,397.4315882102807,0
276,95.1214221343935,210.81388272861992,306.87276417445884,399.88194567382095,1
277,103.0054864513921,177.1734951467683,311.7863970838421,397.8417176677937,0
278,110.91652876022933,227.4386127042623,306.91736397466246,408.19850572980255,1
279,55.99724024430492,192.92416132037465,327.4320979232265,407.8397796646641,0
280,111.01022254258824,192.8154536461855,291.81052549286284,380.5895193198344,0
281,109.30106498752856,197.0957531718644,302.2164712492163,392.3079881451093,1
282,90.42526655498418,192.76318638470292,312.4028371603405,392.7524119095489,0
283,104.20840097391674,191.8841408185687,277.5321604436585,375.9423573053925,0
284,99.24307096334668,171.48941710484877,309.25989730655976,391.1547638713197,0
285,110.93515650870444,185.8625092957425,295.69896094388656,402.0975891382225,0
286,98.71270802140276,210.72727942915543,287.56766427996564,404.6209919841282,1
287,90.47453942186851,189.64034953273423,292.0438038785948,386.8482905926768,0
288,101.03599940024937,209.0202939912372,293.3339253070485,413.0337824663807,1
289,92.6495002554136,201.63686434737969,282.2328314926302,410.6708429981574,0
290,104.97295713317084,223.4575667110119,284.264953829822,407.3561079735142,1
291,133.76452306622372,182.2703806053243,306.91213644535225,402.19271043830975,1
292,112.73406961391396,176.16979634020734,312.73228123580685,399.4657365896548,1
293,90.10648858827868,187.25508824364013,247.4074849491728,394.7176607177525,0
294,108.60946309500382,192.4329486903884,317.9513336501204,393.91776513439294,1
295,94.87378114466324,205.04071792048052,316.715891885395,416.6551529536832,1
296,104.86149862609366,198.96949431478845,296.5223621183285,415.0193854239235,1
297,116.72170271943212,175.74250445660968,273.80427264407865,389.7839001210915,0
298,92.56558862384097,207.00579828592757,301.81033045557166,384.9838951863186,0
299,112.89958900767796,197.1640098329352,302.5083416928002,407.0719642592501,1
300,88.30511384493013,190.25257595480707,307.5981443431013,393.6915052176944,0
301,100.52056339924265,198.5105221763472,297.6194638197693,398.16660094697136,0
302,85.81602600077487,202.01837766087067,302.0358607001742,388.31721358673497,0
303,131.46405052605033,184.66713005804127,299.55076046799576,416.1217206999652,1
304,110.13609192092196,176.5272956227603,333.7296206378752,411.0355523988831,1
305,102.7942734982125,209.70621674502135,311.49834364877023,373.5216598915017,0
306,96.6193306082186,191.977116690459,311.20710437147903,413.7203034037637,1
307,117.23820176387902,202.89844135695745,294.7182554452261,389.3666445808417,1
308,120.9070598767656,167.6984115658704,328.415191896782,402.2024825694021,1
309,79.52296116940909,214.2229023411596,307.8038632194751,385.6135306279804,0
310,88.41483408868058,224.81689138576075,288.84320581724575,412.78732029321606,1
311,85.0112029631901,199.61943765804088,306.4106905773366,389.7429575774192,0
312,81.39142184174166,208.5629072410692,301.8145335734146,412.0544423835262,1
313,92.13198533240202,184.45242307831325,285.9299928083367,389.7249833074405,0
314,116.1349487322292,207.813665434738,314.51687601652094,374.2809930987267,1
315,93.38023995827822,213.70241638671644,309.1158054504749,401.97117506258576,1
316,108.3892316431457,193.95200135831823,321.1241242790853,409.31212773532087,1
317,139.84242264342856,196.02188179332305,303.423429745549,422.3625315074212,1
318,115.60091863911197,209.33731780764515,300.1569199534049,406.04405569785376,1
319,96.2237257337654,196.0461614194587,297.3942382213873,395.77641530232887,0
320,118.8447621497285,210.44458759959576,317.541282852228,414.0275899984094,1
321,89.201354696073,195.971386224611,289.1769812302379,392.3880793941269,0
322,100.63237370861336,213.1949508525725,300.13010879684947,407.6101194837716,1
323,95.57162022889554,217.85222984112903,281.4853220733312,386.5786965315773,0
324,126.10900458963202,203.55654139354735,299.56118799002246,386.8523730047996,1
325,98.8707665810514,178.0699827691989,281.72380897055734,393.4469065300412,0
326,98.91857681722256,195.04332468047204,276.3444740379107,388.536035303439,0
327,92.37094619155114,194.65477541291543,291.9432649298463,405.21655186666175,0
328,103.7681634703765,184.9065050809018,298.5819172630968,414.8995209196058,1
329,103.80150674047496,207.0485321422343,284.1055084014609,410.5081211524253,1
330,105.53614659345511,219.21956812299956,307.93213572916795,388.2025211577092,1
331,101.8896570420615,188.6691298405436,297.29043839081345,400.7054215293794,0
332,104.02965078713127,185.06625075348495,311.82881614589184,412.6829391705309,1
333,108.2189839535712,211.978399985492,286.2093174637682,408.1054458001483,1
334,90.6179512725361,192.87107002535083,288.3516564366102,404.5001048832112,0
335,109.18903489738275,224.1270596736609,308.4499063420396,414.9964272306195,1
336,101.9614624082092,192.6983872147324,313.4762086356586,394.9690503403567,1
337,104.55642413708856,171.87746875826588,282.12454701685044,396.25842427717737,0
338,108.46609463146264,199.26404258633596,288.93903104230986,390.4362756034066,0
339,108.54904023542817,170.3193975033107,283.160322202287,389.408234071274,0
340,129.1180063393976,209.6471699149137,327.6166170465075,409.6349478312848,1
341,82.99244733641768,205.1964191768845,324.1886823727356,394.4382067511375,1
342,111.19897767471696,214.8216350944625,295.95796117278826,384.8350247540578,1
343,105.30189945401663,193.2815258779285,300.69000039069977,402.7423075842543,1
344,114.1376110958449,191.73462969477455,291.01060320291583,395.08841142817937,0
345,121.95296532592184,201.47336087690672,291.36752819151667,386.70573286040593,1
346,100.46853013152094,199.77003538836487,311.37264590513104,394.98236723943967,1
347,135.1916532037099,186.92355007172267,272.75075788300194,388.8888292564028,0
348,90.63835136729313,195.56603883163143,306.3450966880057,419.439722613177,1
349,83.37765174190744,203.87878664278267,318.17465865654924,404.8437235125585,1
350,119.60185669548925,195.90052400927192,303.401377164203,383.5579680882535,1
351,121.43988846025786,170.46376194721913,275.0166050360925,408.0050625398736,0
352,146.30126573977137,194.8567610396053,292.8769336362094,375.65306011201926,1
353,72.45761691947718,205.33632962198809,299.79858936179414,385.6656007867745,0
354,105.85122928550344,197.2759491416925,285.52822669532287,419.61465983139766,1
355,79.42436141298234,213.7263789211017,322.6254135131516,421.28980815692665,1
356,80.23754898401745,199.68489437063556,300.29130631476505,405.54198339603823,0
357,103.55610856546828,196.58374598938397,312.7625271116906,397.80917372177527,1
358,112.93635515848436,210.44711971919256,307.7100068951521,378.146974609305,1
359,82.53016355914123,193.5581815599757,272.917769541832,416.19680013490665,0
360,115.31952050615104,179.54538652420803,278.0788000778848,384.8039522769946,0
361,113.43262380269704,204.7310117021512,283.2632873542286,403.5995051103776,1
362,104.7514959836009,188.81298130844084,267.1248426457147,374.0242322890344,0
363,83.6211157954395,208.6107623253536,317.75060949477626,389.8730262352116,0
364,102.12916678842652,202.6758909864893,312.0557273528754,417.4271734801471,1
365,82.75975222807833,184.26278575326765,320.1923682363447,407.5227776298266,0
366,83.95996997313748,191.33382114675052,314.4048153548074,409.1872036190924,0
367,78.98963404830502,209.52798970234264,283.662453875384,399.2957453448562,0
368,104.21432563171358,186.56493153188728,313.6930149418011,409.5030043217317,1
369,106.40756265132852,207.1622222124952,295.7162052586104,423.39828734434377,1
370,104.66478447563384,209.8769954629994,321.9201809652264,412.1941158624542,1
371,59.23010032543088,205.62519166333487,308.2845053694508,391.75832344343246,0
372,71.7088597097677,184.97361724752253,317.22450072634587,387.2047009536228,0
373,98.63024874415684,198.91116332523677,294.642409131506,405.0174153991682,0
374,144.50717003003746,194.25411145898812,284.41270670830016,425.0185617504599,1
375,59.131338759248735,189.5809535133928,258.63705887117226,379.6580218513598,0
376,123.51923466375236,223.71061569776955,310.7694284580911,402.2151703205845,1
377,116.5094775064897,194.85503887996344,294.5993107750296,391.676245287272,0
378,101.85385362033196,215.65770407564173,291.3283031682821,381.5717446055498,0
379,99.80942234140709,213.96300376759228,310.3885103276848,387.8556455241841,1
380,109.1535263416509,197.00653507406017,284.5736987611349,385.7504035984662,0
381,111.70668932816916,207.41845380823295,303.68499980755416,421.43436724907815,1
382,107.3032375200983,199.84070155031367,282.2348475246098,391.686087978694,0
383,120.40211562779372,240.2499647624842,307.1248316092017,411.7772435845308,1
384,110.75993117759842,205.22859198813637,309.84731463849795,391.7101154743396,1
385,132.8897123064345,200.66039443473784,299.31064312286287,404.01885580996446,1
386,88.16474904294108,230.09171482500315,286.3431997850921,396.12960316538647,1
387,105.37029489484652,196.33508940350495,309.50594363701293,391.3080540155004,1
388,92.68767652266384,175.7690623619503,264.17405876233494,400.889584747271,0
